otime,o,h,l,c,vol,ctime,quoteAssetVolume,nTrades,buyBaseAssetV,buyQuoteAssetV,unused
2019-10-08,179.88,184.87000000,177.00000000,180.6,400832.37828,2019-10-08 23:59:59.999,72432729.98459290,139925.0,198505.85063000,35879440.88141660,0
2019-10-07,170.08,182.32000000,168.68000000,179.85,496523.48038,2019-10-07 23:59:59.999,87617964.56758630,159802.0,269524.79092000,47538485.15858360,0
2019-10-06,176.23,177.04000000,167.68000000,170.1,314932.39629,2019-10-06 23:59:59.999,54241930.12547950,114662.0,150053.25603000,25855508.56851960,0
2019-10-05,175.55,176.71000000,172.02000000,176.25,278488.61771,2019-10-05 23:59:59.999,48647162.43898200,90341.0,148677.37760000,25974848.89356780,0
2019-10-04,174.71,178.98000000,170.74000000,175.55,333897.63876,2019-10-04 23:59:59.999,58470302.14454340,89655.0,178481.72947000,31249755.45762510,0
2019-10-03,180.24,180.72000000,169.55000000,174.69,354756.78478,2019-10-03 23:59:59.999,62001237.48178290,101114.0,170712.79827000,29848620.56541130,0
2019-10-02,175.65,181.29000000,173.65000000,180.24,348268.1162,2019-10-02 23:59:59.999,61530973.80423170,96660.0,176207.85499000,31146275.94205260,0
2019-10-01,180.89,185.53000000,173.19000000,175.66,609972.52717,2019-10-01 23:59:59.999,109365005.36179210,168529.0,297585.37703000,53364455.25162130,0
2019-09-30,169.26,181.24000000,165.01000000,180.85,580295.3997,2019-09-30 23:59:59.999,100443187.77168620,175354.0,305126.83015000,52861123.04577490,0
2019-09-29,173.5,174.50000000,164.12000000,169.24,410855.12176,2019-09-29 23:59:59.999,69327213.64744890,136438.0,207251.58216000,34973566.98372820,0
2019-09-28,173.83,175.49000000,168.00000000,173.49,521775.46593,2019-09-28 23:59:59.999,90120971.16691360,159337.0,270120.29369000,46660616.64463000,0
2019-09-27,165.92,176.72000000,161.03000000,173.79,634932.96707,2019-09-27 23:59:59.999,106461443.89972100,183611.0,329233.87612000,55179324.53961100,0
2019-09-26,169.96,171.01000000,152.11000000,165.92,779942.17148,2019-09-26 23:59:59.999,127948136.27089050,202020.0,391258.95488000,64200383.80096550,0
2019-09-25,165.72,174.85000000,161.88000000,169.96,879001.46213,2019-09-25 23:59:59.999,147619414.13589660,251456.0,447020.54762000,75075150.31655010,0
2019-09-24,201.25,202.98000000,150.03000000,165.81,1478218.82714,2019-09-24 23:59:59.999,263412071.53120260,383778.0,729145.32328000,129975736.54329070,0
2019-09-23,211.2,211.68000000,198.65000000,201.29,392437.07084,2019-09-23 23:59:59.999,80922890.46088590,121866.0,195784.51789000,40407536.33290920,0
2019-09-22,215.04,215.61000000,206.10000000,211.2,445388.94787,2019-09-22 23:59:59.999,93662351.50453330,108397.0,223157.30567000,46925558.43181570,0
2019-09-21,218.01,221.50000000,213.20000000,215.05,417891.5242,2019-09-21 23:59:59.999,90638548.23529240,105391.0,207179.70785000,44946677.53380250,0
2019-09-20,220.26,221.54000000,212.05000000,218.03,437804.12669,2019-09-20 23:59:59.999,95069640.62415250,133129.0,220337.02958000,47843315.13732830,0
2019-09-19,210.27,223.94000000,202.30000000,220.24,844358.82155,2019-09-19 23:59:59.999,179595728.81383750,230867.0,419271.71181000,89171155.21117210,0
2019-09-18,207.85,217.27000000,207.66000000,210.21,539028.51013,2019-09-18 23:59:59.999,114703107.27171860,182943.0,266269.54880000,56661498.91355980,0
2019-09-17,197.23,215.13000000,195.74000000,207.84,715863.2262,2019-09-17 23:59:59.999,145945114.86958180,214041.0,364269.05990000,74305060.66538790,0
2019-09-16,189.05,199.44000000,188.30000000,197.22,551006.81686,2019-09-16 23:59:59.999,106449156.03002470,166031.0,287085.88662000,55479062.67957360,0
2019-09-15,188.14,190.45000000,185.76000000,189.03,288928.60827,2019-09-15 23:59:59.999,54373471.38522450,106052.0,153265.22338000,28851541.56175460,0
2019-09-14,180.96,188.79000000,179.75000000,188.13,279371.83423,2019-09-14 23:59:59.999,51424561.39170010,113052.0,163939.13161000,30184362.45810440,0
2019-09-13,180.71,181.38000000,177.54000000,180.95,264422.54059,2019-09-13 23:59:59.999,47382425.19192170,109752.0,144556.81427000,25900901.44870130,0
2019-09-12,178.3,182.38000000,176.62000000,180.72,203543.13663,2019-09-12 23:59:59.999,36419973.22973720,102872.0,112207.26467000,20089959.54029260,0
2019-09-11,179.87,182.80000000,173.00000000,178.28,278555.46708,2019-09-11 23:59:59.999,49657474.97516960,130317.0,141851.70528000,25297845.50382430,0
2019-09-10,180.52,184.36000000,177.00000000,179.81,238387.50999,2019-09-10 23:59:59.999,43067898.90512140,116866.0,120273.59160000,21739616.73880690,0
2019-09-09,181.18,185.38000000,176.01000000,180.54,273729.94868,2019-09-09 23:59:59.999,49340881.23458970,140362.0,141443.31955000,25513939.76603260,0
2019-09-08,177.58,184.18000000,176.13000000,181.19,290083.47501,2019-09-08 23:59:59.999,52424648.71846640,143793.0,141391.15011000,25550952.64970480,0
2019-09-07,169.11,180.80000000,168.30000000,177.62,253831.23169,2019-09-07 23:59:59.999,44282963.30654020,134155.0,133267.63152000,23253160.98139440,0
2019-09-06,173.74,177.87000000,165.00000000,169.08,315822.37984,2019-09-06 23:59:59.999,54567316.60595730,146974.0,159799.71519000,27630766.57062200,0
2019-09-05,174.7,176.19000000,168.10000000,173.75,232753.83596,2019-09-05 23:59:59.999,40247496.56290390,123424.0,119903.03976000,20744424.50910440,0
2019-09-04,178.79,180.14000000,173.00000000,174.72,286226.25171,2019-09-04 23:59:59.999,50629395.49188310,140298.0,150944.76267000,26708432.48879960,0
2019-09-03,178.0,183.00000000,174.09000000,178.75,327857.85447,2019-09-03 23:59:59.999,58621819.35545330,147758.0,169339.58256000,30289715.37922450,0
2019-09-02,170.73,181.00000000,170.02000000,178.05,294627.31247,2019-09-02 23:59:59.999,51446380.44857070,116596.0,158324.35888000,27630121.24509270,0
2019-09-01,171.52,173.42000000,167.61000000,170.74,191140.52368,2019-09-01 23:59:59.999,32627380.93181310,93036.0,105365.55830000,17994754.95878780,0
2019-08-31,168.48,174.98000000,165.63000000,171.57,194999.19583,2019-08-31 23:59:59.999,32983642.84325880,101425.0,103927.92170000,17578505.14130910,0
2019-08-30,169.03,170.77000000,165.55000000,168.5,238616.68868,2019-08-30 23:59:59.999,40216956.59949060,114316.0,122176.99960000,20594004.06372590,0
2019-08-29,173.03,173.50000000,163.61000000,169.01,295241.216,2019-08-29 23:59:59.999,49838097.16618850,142645.0,148944.84350000,25147070.11288610,0
2019-08-28,187.3,188.25000000,166.48000000,173.03,334480.61761,2019-08-28 23:59:59.999,59498959.96652150,146334.0,157842.22951000,28080878.66219570,0
2019-08-27,188.61,189.49000000,184.75000000,187.24,157898.563,2019-08-27 23:59:59.999,29513243.50055000,96138.0,82742.89368000,15472438.95182100,0
2019-08-26,186.54,193.70000000,186.00000000,188.67,254397.79472,2019-08-26 23:59:59.999,48298621.31542170,130551.0,130191.14191000,24724798.01085310,0
2019-08-25,190.6,192.40000000,182.80000000,186.54,169862.91522,2019-08-25 23:59:59.999,31935951.29036400,103115.0,85922.30698000,16166046.50746820,0
2019-08-24,194.02,194.09000000,185.63000000,190.6,167806.34294,2019-08-24 23:59:59.999,31786227.86266330,104191.0,87395.56483000,16560915.41719370,0
2019-08-23,190.36,196.19000000,188.16000000,194.02,192548.51552,2019-08-23 23:59:59.999,37022930.57045670,128090.0,103654.44392000,19932276.91728350,0
2019-08-22,187.45,195.14000000,182.80000000,190.35,245575.98772,2019-08-22 23:59:59.999,46426395.04867220,160105.0,128088.29346000,24209793.15840770,0
2019-08-21,196.55,197.20000000,179.53000000,187.45,284973.64194,2019-08-21 23:59:59.999,53434048.95292920,150215.0,143327.26923000,26891929.37851350,0
2019-08-20,202.24,202.75000000,194.45000000,196.6,189297.75494,2019-08-20 23:59:59.999,37412398.97566200,109559.0,94655.34043000,18715872.17201540,0
2019-08-19,194.32,203.59000000,192.70000000,202.28,239541.5978,2019-08-19 23:59:59.999,47675347.06282200,116606.0,122389.69465000,24373123.09691180,0
2019-08-18,185.67,197.91000000,183.35000000,194.33,175363.5062,2019-08-18 23:59:59.999,33655229.09223080,102057.0,92430.25179000,17745835.52995110,0
2019-08-17,184.83,187.00000000,181.83000000,185.59,138799.61508,2019-08-17 23:59:59.999,25599796.90465160,101721.0,71194.91465000,13132405.01018050,0
2019-08-16,187.98,188.39000000,178.04000000,184.88,282177.01584,2019-08-16 23:59:59.999,51945182.47086070,150695.0,140331.02072000,25845940.51620680,0
2019-08-15,187.08,189.95000000,181.23000000,188.03,237953.09426,2019-08-15 23:59:59.999,44183760.70610550,119008.0,110230.51548000,20470122.31891540,0
2019-08-14,209.31,209.90000000,183.49000000,187.1,325228.98931,2019-08-14 23:59:59.999,63597043.18857920,171181.0,152334.65364000,29840308.63718740,0
2019-08-13,211.58,214.30000000,204.00000000,209.3,166922.48201,2019-08-13 23:59:59.999,34861802.39651680,102967.0,77187.83946000,16124639.86760430,0
2019-08-12,216.41,216.81000000,209.75000000,211.41,122760.94619,2019-08-12 23:59:59.999,26091487.95900400,85543.0,64061.87617000,13616765.07878790,0
2019-08-11,206.48,216.94000000,206.14000000,216.42,188474.09048,2019-08-11 23:59:59.999,39875149.54802820,112904.0,98456.65063000,20830756.93367010,0
2019-08-10,210.52,215.00000000,202.60000000,206.48,252614.02389,2019-08-10 23:59:59.999,52534644.57003890,142706.0,128386.06493000,26723409.69088430,0
2019-08-09,221.38,221.79000000,207.30000000,210.53,232062.12757,2019-08-09 23:59:59.999,49415315.75467600,140538.0,115399.67299000,24569637.01947870,0
2019-08-08,226.11,228.50000000,215.51000000,221.39,236886.35423,2019-08-08 23:59:59.999,52730777.06928490,132568.0,114109.47371000,25416104.60777950,0
2019-08-07,226.31,231.25000000,220.95000000,226.1,279104.7037,2019-08-07 23:59:59.999,63135096.48557690,159413.0,146171.93629000,33073899.22597440,0
2019-08-06,233.53,239.15000000,223.03000000,226.28,341279.08159,2019-08-06 23:59:59.999,78590684.02158890,172932.0,166236.76616000,38300035.92550020,0
2019-08-05,221.79,236.25000000,221.79000000,233.54,307956.27211,2019-08-05 23:59:59.999,70962003.84329990,173092.0,163211.99796000,37595426.35690450,0
2019-08-04,222.14,223.34000000,216.90000000,221.79,135622.0258,2019-08-04 23:59:59.999,29836777.69133280,90502.0,69386.02134000,15271619.63866690,0
2019-08-03,217.69,224.51000000,216.62000000,222.14,181591.95296,2019-08-03 23:59:59.999,40285734.53192140,110659.0,93873.07584000,20826255.26680660,0
2019-08-02,216.8,222.18000000,214.31000000,217.61,206867.03039,2019-08-02 23:59:59.999,45116694.85927590,123571.0,107794.76515000,23519748.75641510,0
2019-08-01,218.42,219.39000000,210.54000000,216.84,186806.18844,2019-08-01 23:59:59.999,40054998.68240460,116919.0,91849.72101000,19701902.80800380,0
2019-07-31,209.57,218.79000000,209.20000000,218.42,207213.55658,2019-07-31 23:59:59.999,44416634.90026880,122971.0,112082.92487000,24015279.28235910,0
2019-07-30,210.84,214.36000000,204.40000000,209.58,222683.79393,2019-07-30 23:59:59.999,46627086.48410720,129043.0,126515.06354000,26492366.53755710,0
2019-07-29,211.58,215.83000000,206.59000000,210.89,226941.28,2019-07-29 23:59:59.999,47853275.12724640,133256.0,117589.62070000,24797810.02602710,0
2019-07-28,207.3,213.52000000,198.24000000,211.62,218801.16693,2019-07-28 23:59:59.999,45414505.79001880,132599.0,112178.92834000,23306098.17945360,0
2019-07-27,218.81,223.30000000,203.00000000,207.3,301209.41113,2019-07-27 23:59:59.999,63931823.15516260,180170.0,144808.27270000,30764264.40306540,0
2019-07-26,219.14,220.00000000,212.71000000,218.81,197781.98653,2019-07-26 23:59:59.999,42839496.53553070,133271.0,98990.46002000,21451386.71412190,0
2019-07-25,216.31,225.12000000,215.23000000,219.14,280370.29627,2019-07-25 23:59:59.999,62017449.35733580,167223.0,143500.50787000,31739139.44013240,0
2019-07-24,212.55,218.28000000,202.00000000,216.31,331162.6484,2019-07-24 23:59:59.999,69281797.01651710,188919.0,171125.24668000,35806472.77283220,0
2019-07-23,217.59,219.55000000,208.36000000,212.48,317876.48242,2019-07-23 23:59:59.999,67930201.67313210,169515.0,167094.99959000,35723920.93628720,0
2019-07-22,225.49,228.34000000,212.25000000,217.51,271310.40446,2019-07-22 23:59:59.999,59602149.04196980,155651.0,135135.21114000,29686484.52388610,0
2019-07-21,228.25,229.66000000,216.99000000,225.38,270046.1519,2019-07-21 23:59:59.999,60421739.04697620,149561.0,140104.17634000,31348016.11885760,0
2019-07-20,220.84,235.09000000,219.78000000,228.2,325393.97225,2019-07-20 23:59:59.999,74182517.23962530,158590.0,169537.41035000,38635155.01752730,0
2019-07-19,225.75,226.23000000,212.52000000,220.73,371622.21865,2019-07-19 23:59:59.999,81600507.57264800,178357.0,190528.38687000,41844302.34620340,0
2019-07-18,210.8,229.65000000,205.71000000,225.73,609081.49094,2019-07-18 23:59:59.999,132637638.79015530,264573.0,315755.33217000,68768554.54426810,0
2019-07-17,198.94,219.86000000,191.84000000,210.81,694854.10132,2019-07-17 23:59:59.999,143020071.96191880,306708.0,363231.97342000,74755310.40613900,0
2019-07-16,228.2,234.50000000,192.25000000,198.88,715604.83198,2019-07-16 23:59:59.999,151473621.64515110,315783.0,350245.42111000,74235131.62196680,0
2019-07-15,225.83,235.58000000,203.08000000,228.2,715991.20688,2019-07-15 23:59:59.999,159784811.63723730,320571.0,370737.93141000,82748710.03258450,0
2019-07-14,268.8,269.74000000,222.81000000,225.85,540052.58421,2019-07-14 23:59:59.999,130785858.99985180,260313.0,256989.83281000,62336864.29191220,0
2019-07-13,274.53,275.04000000,262.20000000,268.79,205959.26849,2019-07-13 23:59:59.999,55323572.09371000,132115.0,103948.50825000,27932555.74278870,0
2019-07-12,268.67,278.99000000,266.21000000,274.62,266734.54213,2019-07-12 23:59:59.999,72743548.04145270,150653.0,133477.16896000,36403353.67427830,0
2019-07-11,289.23,289.23000000,262.12000000,268.63,501592.75211,2019-07-11 23:59:59.999,136450969.64527130,278211.0,250154.92476000,67985249.59380220,0
2019-07-10,307.46,314.18000000,281.04000000,289.23,457080.94063,2019-07-10 23:59:59.999,135779813.60865860,241966.0,220628.79918000,65634737.79221070,0
2019-07-09,311.96,318.19000000,302.69000000,307.46,309447.34927,2019-07-09 23:59:59.999,96199378.54032650,183056.0,158621.20585000,49313438.46802390,0
2019-07-08,304.72,313.74000000,300.78000000,311.97,289607.34177,2019-07-08 23:59:59.999,88890021.74605840,156865.0,155290.87882000,47663542.05482440,0
2019-07-07,288.29,309.69000000,284.25000000,304.72,246111.36595,2019-07-07 23:59:59.999,73170809.76295140,146592.0,128914.23303000,38323739.23892530,0
2019-07-06,287.32,296.71000000,285.28000000,288.29,196064.64705,2019-07-06 23:59:59.999,57137782.59847040,122419.0,102266.21407000,29822059.78405020,0
2019-07-05,282.86,294.89000000,280.78000000,287.47,261139.28341,2019-07-05 23:59:59.999,75165110.69865790,151476.0,133187.74184000,38346384.90541690,0
2019-07-04,301.11,302.74000000,280.53000000,282.73,270791.36878,2019-07-04 23:59:59.999,79507234.74090000,155911.0,135349.37410000,39751010.07736860,0
2019-07-03,291.47,302.89000000,285.00000000,301.14,370521.96637,2019-07-03 23:59:59.999,109262202.22523740,203286.0,191658.42315000,56521193.28285600,0
2019-07-02,295.03,297.57000000,272.65000000,291.48,493772.96579,2019-07-02 23:59:59.999,140020251.92775110,255019.0,249236.40932000,70690548.14998800,0
2019-07-01,292.89,303.49000000,280.13000000,295.07,489769.27421,2019-07-01 23:59:59.999,142871936.75878870,247035.0,262574.76029000,76683112.02415400,0
2019-06-30,317.64,323.50000000,290.12000000,292.7,489028.56835,2019-06-30 23:59:59.999,149527443.57982940,265958.0,236869.51519000,72463463.52024640,0
